label,text
spam,Наталя (25/Ж) запрошує вас стати її другом. Відповісти ТАК-440 або НІ-440 Дивіться її: www.SMS.ac/u/nat27081980 СТОП? Надішліть STOP FRND на номер 62468
ham,Де їх взяти?
ham,"Вид. Щойно пропустив потяг через напад астми, наступний раз за півгодини, тому їду. Не знаю, де припаркуватися."
ham,"М'яч дуже рухається. Він обертатиметься останнім :), тому дуже важко бити:)"
ham,"Haiyoh... Можливо, ваш хом'як заздрив мільйону"
ham,Ви можете надіслати мені номер моєї тітки
ham,я радий Ви йдете за своїми мріями.
ham,Я нарешті дійшла до дому...
spam,"ТЕРМІНОВО. Важлива інформація для користувача 02. Сьогодні ваш щасливий день! 2 дізнайтеся чому , увійдіть на http://www.urawinner.com , на вас чекає фантастичний сюрприз !"
spam,"WINNER!! Як цінного клієнта мережі, вас було обрано для отримання призової винагороди в розмірі £900! To claim call 09061701461. Claim code KL341. Valid 12 hours only."
ham,"Якщо вам боляче від d prsn, хто поруч 2 u, боріться з ними. Тому що іноді сварка рятує стосунки, але мовчання не залишає нічого у стосунках."
ham,Ви можете подзвонити зараз...
ham,"Наука говорить, що шоколад тане під сонячними променями. Будь ласка, не ходіть під сонячними променями. BCoz, я не хочу втрачати милого друга."
ham,так Я приїхав до Нью-Йорка на прослуховування та намагаюся переїхати.
ham,Раніше я вас туди кидав
ham,"Congrats. це здорово Я хотів сказати тобі, щоб ти не повідомляв мені свій рахунок, бо це може змусити мене розслабитися. But its motivating me so thanks for sharing"
ham,"Я б не заперечував, якщо ти не сумуєш за мною або якщо я тобі не потрібен.. Але ти справді зробиш мені боляче, якщо я тобі потрібен &amp; ти не кажи мені......... Бережи себе:-)"
ham,"Гей, містере, як звуть книгу Білла Брісона про мову та слова"
ham,"Гаразд, добре, без проблем, і дякую!"
ham,"Для вашої інформації, IKEA пишеться з великої літери. Це не крик. коли ти думав, що я тебе покинув, ти сидів на ліжку серед безладу, коли я увійшов. Я сказав, що ми підемо після того, як ти повернешся додому з класу. будь ласка, не намагайся обдурити мене. Мені менше хочеться тебе слухати."
ham,"Подзвони мені, коли закінчиш..."
ham,G.W.R
ham,"Тобі краще стежити за тим, що ти говориш, тому що я напиваюся, як дурень"
spam,Kit Strip - вам виставлено рахунок 150 пенсів. Netcollex Ltd. PO Box 1013 IG11 OJA
spam,"СПЕЦІАЛЬНИЙ БОНУС HMV 500 фунтів справжніх ваучерів HMV, які можна виграти. Просто дайте відповідь на 4 легких запитання. Грайте зараз! Надішліть HMV на номер 86688. Більше інформації: www.100percent-real.com"
spam,"Будь ласка, негайно ЗАТЕЛЕФОНУЙТЕ 08712402578, оскільки на вас чекає термінове повідомлення"
spam,thesmszone.com дозволяє надсилати безкоштовні анонімні та замасковані повідомлення..я надсилаю це повідомлення звідти..чи бачите ви потенціал для зловживання???
spam,"МОЛОДЦІ! Ваш 4* Costa Del Sol Holiday або £5000 чекають на отримання. Телефонуйте 09050090044 Тепер, щоб подати заявку. SAE, TCs, POBox334, Stockport, SK38xh, Вартість 1,50 фунтів стерлінгів за годину, макс. 10 хв."
ham,"Зроби мені боляче... Дражни мене... Змуси мене плакати... Але наприкінці мого життя, коли я помру, будь ласка, збережи одну троянду на моїй могилі і скажи, ДУРНЕ, Я СУЧУЮ ЗА ТЕБЕ. ГОЛОВНОГО ДНЯ, BSLVYL"
ham,"Ем... Десь на Вудленд-авеню. Якщо ви отримаєте парафіяльний журнал, його номер телефону буде там."
ham,"Чи є вакансії ТА? Дайте мені знати, будь ласка, тому що мені дійсно потрібно почати працювати"
ham,Айяр жорсткий 2 вид. U пізніше звільниться тоді скажи мені потім я подзвоню n лая n скажи u.
ham,"Так, я вільний..."
ham,"Добре, добре, всі друзі пішли. Щойно знову бігав! Вам сподобався концерт?"
ham,"Приходь, Карлос скоро прийде"
ham,"Ауу, це мило! Ми можемо придумати, що робити he he! Гарно проведи сьогоднішній вечір, мабуть, напишу пізніше, бо мені самотньо :( xxx."
ham,"Гадаю, марно називати u 4 щось важливе."
ham,"Ха-ха - я заскочив до туалету, коли ти мені привітався. Привіт!"
ham,"Він нічого не розповідає. Він злий на мене, чому ти сказала Ебі."
spam,Хтось із ваших знайомих попросив нашу службу знайомств 2 зв’язатися з вами! Не можу вгадати хто? ТЕЛЕФОНУЙТЕ 09058091854 ЗАРАЗ все розкриється. PO BOX385 M6 6WU
ham,"Так сталося, що є r 2wax, щоб зробити те, що ви хочете. Вона може прийти і отримати медичну страховку. І вона зможе народити та мати базовий догляд. Зараз я шукаю відповідну медичну страховку для неї. Тож дайте мені час до ранку п’ятниці. Тоді я побачу головну особу, яка допоможе мені вибрати правильну страховку."
ham,Я тримаю десять рупій на полиці:) куплю два яйця.
ham,"Мені було погано, дитинко, у мене опухли залози на горлі ... Що ти зрештою зробив?"
ham,Чи значні ваші зміни 2 da звіт? Тому що я вже вніс зміни 2 дні в попередній звіт.
ham,Капітан в нашій кімнаті :)
ham,"Я не можу говорити, проблема з bcaz mobile. Я можу слухати вас, але ви не можете слухати мій голос. Тому я подзвоню тобі пізніше."
ham,"HIYA STU WOT OF TI UP 2. Я В МОМЕНТІ В ДОМАХ СТОЛЬКО ХВОРОТ, EVONE НЕНАВИДИТЬ МЕНЕ НАВІТЬ ТЕБЕ! ЩО Я ЗРОБИВ ЗАРАЗ? НЕ ВИ ПРОСТО СКАЖЕТЕ МЕНІ, БУДЬ ЛАСКА, ЛУВ ДАН, НАДІШЛІТЬ МЕНІ BCK"
ham,Я візьму лише плеєри mokka :)
ham,Ви все ще граєте з Gautham?
ham,"Гей, пане, я збираюся на вид на море і маю пару геїв, я маю на увазі ігри! Дай мені дзвінок, коли закінчиш"
ham,"К, Джейсон каже, що він буде поруч, тому я буду там близько &lt;#&gt;"
ham,Вибач . Я зможу до вас доїхати. До зустрічі вранці.
ham,"Гаразд, тримайте мене в курсі"
ham,"У мене немає її номера, сер"
ham,Я лише шукаю хороші мобільні пристрої з двома SIM-картами.
ham,Це здається непотрібно ворожим
ham,Чувак підстригся. Зараз там вітряно
spam,"Вітаю! Ваші 2 мобільні відеофони 3G. телефонуйте 09061744553 зараз! відеочат із друзями, грати в java-ігри, Dload polyH music, noline rentl. bx420. ip4. 5 ми. 150 вечора"
ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-)
ham,"я думав, що ми там робимо справжню справу."
ham,"Ні, я зараз вийду в Інтернет.."
ham,"ТАКОЖ СКАЖИ ЙОМУ, Я ПРИВІТАВ ДНЕМ НАРОДЖЕННЯ"
ham,Y bishan lei... I tot Ì_ say лаванда?
ham,"Бу, о котрій годині ти виходиш? Ти мав сьогодні відвести мене за покупками. :("
ham,"Тепер ти звучиш як мужик, Стів, мов! Я їду на автобусі додому. Ти маєш на увазі 4 дні відпочинку?"
ham,"До відома, я швидко приймаю душ, будьте на епсилон, як &lt;#&gt;  хв"
ham,у вівторок ввечері r u 4 real
ham,"Так, коли програма знову?"
ham,"Щойно пішов із уроку, збираюся піти в спортзал."
ham,"Я хочу надіслати &lt;#&gt; повідомлень сьогодні. Це у. Вибач, якщо мені боляче"
ham,ÌÏ все пишіть або дивіться..
ham,"Ха! Я б не сказав, що я просто нічого не прочитав, як ти виглядав. Я не люблю засуджувати... я залишаю це на п’ятницю в пабі!"
ham,"Це валентинка. . . надішліть повідомлення всім друзям. . Якщо 5 відповідей r d однакові, то хтось тебе справді любить. . Питання - який колір мені найбільше підходить?"
ham,Привіт:)ти просив Вахіду Фатіму про відпустку?
ham,Насолоджуйтесь tmr...
ham,Ти ще поруч? Я міг би використати половину восьмої
spam,"U 447801259231 маєте таємного шанувальника, який шукає 2 зв’яжіться з U-дізнайтесь, кого вони R*розкрийте, хто вважає UR таким особливим – зателефонуйте за номером 09058094597"
ham,Ви повертаєте нам моє посвідчення особи та &lt;#&gt;  рупій Ми не дозволимо вам працювати. Ми приїдемо до Вас додому протягом доби
ham,ÌÏ bot notes oredi... Cos i juz rem i got...
ham,"так Оренда дуже дорога, тому ми заощаджуємо."
ham,"Ніч закінчилася ще на один день, ранок настав по-особливому. Нехай ти посміхаєшся, як сонячне проміння, і залишаєш свої турботи в блакитній блакитній бухті. Gud mrng"
ham,Як біль дорогий? Ти посміхаєшся?
ham,"Цікавий факт: хоча можна подумати, що Арманд зрештою виробить толерантність чи щось інше, зважаючи на те, скільки він курить, він потрапляє в бід приблизно за 2 удари"
spam,"важлива інформація 4 оранжевий користувач 0789xxxxxxx. сьогодні ваш щасливий день!2дізнайтеся, чому увійдіть на http://www.urawinner.com, НА ВАС ЧЕКАЄ ФАНТАСТИЧНИЙ СЮРПРИЗ!"
ham,"Вибачте, я не можу вам допомогти."
ham,чудово Тож я повинен надіслати вам номер свого рахунку.
ham,"ПРИВІТ, ЧУДОВО, ЯК ТИ? МІЙ ТЕЛЕФОН БУВ ЗАРЯДЖЕНИЙ, ЩО НЕ НАДИСЛАЛИ МЕНІ ТЕКС. СПОДІЙТЕСЯ НА ПРИЄМНИЙ ВІКЕНД, ОСКІЛЬКИ НЕ ВПЕВНЕНИЙ, ЩО ВИ ДИВИЛИСЯ 4WARD 2 C-IN U 2MRW LUV JAZ"
spam,"Хтось сором'язливий попросив нашу службу знайомств 2 зв'язатися з вами! ТЕЛЕФОНУЙТЕ 09058091870 ЗАРАЗ все розкриється. А/с84, M26 3UZ 150р"
ham,ÌÏ надішліть мені лише сторінку зі змістом...
ham,"Ніч солодка, спи спокійно! Я щойно подивилася «Екзорцизм Емілі Роуз» і, можливо, більше ніколи не засну! Обійми та обійми!"
ham,"Не думайте про \""Що у вас\"" Подумайте про \""Як використати те, що у вас є\"" GOoD ni8"""
ham,"Я не можу виправити цю секунду, спочатку потрібно вдарити людей"
ham,"Еврі Емоція не має слів. Кожне бажання не має молитов.. Якщо ти посміхаєшся, D Світ — це дотепність. Інакше навіть d Крапля сльози не любить 2 Залишайся з тобою. Такий щасливий.. Доброго ранку, продовжуй посміхатися:-)"
ham,Так що з вами. Що ти пам'ятаєш
ham,Уххххххх комп’ютер надіслано з адресою Сандіаго та Парантелла Лейн. Wtf какашка.
ham,"Мм так, дорогий, подивись, як я обіймаю вас обох. :-P"
ham,"Мені подобається светр із манго, але мій розмір уже не дратує."
ham,"1. У мене немає її номера, 2. Це буде дуже неприємно, і я б краще не втручався, якщо це можливо"
ham,Будь-коли...
spam,Бажаєте нову відеотелефонну трубку? 750 хв будь-якої мережі? НЕОБМЕЖЕНИЙ ТЕКСТ? Відеокамера? Надішліть відповідь або зателефонуйте зараз 08000930705 для del Sat AM
ham,"Чистота дружби між двома полягає не в усмішці після прочитання пересланого повідомлення. Це в усмішці, просто побачивши ім’я. Gud evng"
spam,"Зараз ваш баланс становить £600. Наступне запитання: завершіть орієнтир, Біг, А. Боб, Б. Баррі або К. Бен?. Надішліть текст A, B або C на номер 83738. Успіхів!"
ham,Я добре..абсолютно добре
ham,"K, а ти впевнений, що мені не потрібно мати форми згоди, щоб це зробити :V"
spam,"Вашу підписку на TONEXS поновлено, і з вас стягнено £4,50. Ви можете вибрати ще 10 полісів цього місяця. www.clubzed.co.uk *BILLING MSG*"
spam,"Якщо ви цього не зробите, ваш приз дістанеться іншому клієнту. T&C на www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Будь ласка, передзвоніть, якщо зайнято"
ham,Скільки коштує факел у 9ja.
ham,"Нічого не робиш, то ти не вечеряє з нами?"
ham,як справи Просто перевіряю вас
ham,"Зроблено, але з’єднання з Інтернетом v повільне і не можу надіслати. Спробую пізніше або першим ділом."
ham,"Метьюз, або Тейт, або Едвардс, або Андерсон"
ham,"так, звичайно, друже, Haunt відсортував усі мої речі, але я все одно збираюся пропагувати hex для .до речі, хто це? не знаю номера. Жарт"
ham,Чи не потрібно мені йти? Тому що моя сестра сьогодні в мистецтві...
ham,"Дякую, любий, але я ще нічого не чув, я залишу це трохи довше, щоб не тиснути на нього, а спробую пізніше – чудова порада, дякую, сподіваюся, що Кардіфф ще там!"
spam,Бажаєте отримати новий кольоровий телефон Nokia 3510i завтра? 200 БЕЗКОШТОВНИХ хвилин на будь-який мобільний телефон + 100 БЕЗКОШТОВНИХ текстових повідомлень + БЕЗКОШТОВНА відеокамера Надішліть відповідь або зателефонуйте за номером 8000930705
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
ham,S.я дивлюся це в прямому ефірі..
ham,"тоді побачимось, ми всі тут різдвяні!"
ham,"K Я готовий, &lt;#&gt; ?"
ham,"Чи знаєте ви, чому Бог створив щілину між вашими пальцями? Таким чином, Той, хто створений для вас, приходить &amp; заповнює ці прогалини, тримаючи вашу руку з ЛЮБОВ'Ю..!"
ham,"Найбільше випробування мужності на землі - це пережити поразку, не втрачаючи духу....gn tc"
ham,які у тебе плани на новий рік?
spam,RECPT 1/3. Ви замовили Рінгтон. Ваше замовлення обробляється...
ham,Баааааааабе! прокинься! я сумую за тобою! Я прагну тебе! ти мені потрібен!
ham,"Щойно отримав це повідомлення, не ігноруючи вас. Так, був. Покупки тобто"
ham,"Шановний :-/ чому у тебе поганий настрій. Я не вмію водити, тому я брат за кермом"
ham,Коли тато повернувся.
ham,"Чи можете ви сказати Шолі, щоб вона пішла до медичного коледжу та відвідала навчальний відділ, розповіла науковому секретарю, яка зараз ситуація, і запитала, чи може вона перевестися туди. Їй слід попросити когось перевірити Сагаму на те саме й лаутек. Важливо, щоб вона завершила медичну освіту в Нігерії. Це дешевше, набагато дешевше. Якщо вона не буде отримувати громадянські ставки в Новій Зеландії."
ham,"Так, щойно закінчив дивитися дні нашого життя. я це люблю"
ham,Juz go google n search 4 qet...
ham,"Багато разів ми втрачаємо наших найкращих, тому що ми є"
ham,ДОБРІ ДРУЗІ ПІКУЮТЬСЯ ОДИН ОДНОГО.. БЛИЗЬКІ друзі РОЗУМІЮТЬ ОДИН ОДНОГО... і СПРАВЖНІ друзі ЗАЛИШАЮТЬСЯ назавжди. Gud ni8
ham,Просто повертаюся додому
ham,"Вибачте, я подзвоню пізніше &lt;#&gt; хв"
ham,"Не потрібно використовувати телефонний зв’язок, просто відкриваючи браузер і переглядаючи..."
spam,"Як один із наших зареєстрованих підписників ви можете взяти участь у розіграші 4 на 100 ГБ. подарунковий ваучер, натиснувши ENTER у відповідь. Щоб скасувати підписку, надішліть повідомлення STOP"
ham,"Чудово, плануйте приїхати сюди будь-коли після того, як &lt;#&gt; , я надішлю тобі деталі незабаром"
ham,"Бережіть себе і спіть спокійно. Вам потрібно навчитися змінюватися в житті. Вам потрібно лише ПЕРЕКОНАТИ в цьому. Я чекаю, але більше ніяких розмов між нами. ПЕРЕКОНАЙТЕСЯ до того часу. Ваша сім’я закінчилася для вас у багатьох сенсах. Поважайте їх, але не приділяйте надмірного значення. Або ви не відіграєте жодної ролі в моєму житті."
spam,"Щоб отримати шанс ВИГРАТИ БЕЗКОШТОВНУ Bluetooth-гарнітуру, просто надішліть відповідь \ADP\"""""
ham,Ви також не отримали на хі хі хі хі хі
ham,"Так, але він не може відобразити внутрішні субтитри, тому мені потрібно їх витягти"
ham,"Якщо я сказав щось не так, вибачте:-)"
ham,"Сумна історія чоловіка - минулого тижня був мій день народження. Моя дружина не бажала мені. Мої батьки забули, як і мої діти. Я пішла на роботу. Навіть мої колеги не бажали."
ham,"Як нерозумно говорити, що я кидаю виклик богу. Ти взагалі не думаєш про те, що я пишу, а відповідаєш негайно."
ham,"Так, я зможу, я напишу тобі повідомлення, коли буду готовий зустрітися"
ham,"V skint теж, але мені здавалося, що кілька bevies.waz gona gona meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; Якщо я не встигну провести ніч"
ham,"каже, що кидає палити принаймні 5 разів на день, тому я б не звертав на це особливої ​​уваги. Ні, вона не заперечувала. Ти знову його побачиш? Ти хочеш прийти до Тонтона сьогодні ввечері? Ви можете мені все розповісти!"
ham,"Коли звільнишся, подзвони мені"
ham,"Як пройшли ваші маленькі улюбленці цього тижня? Хочете випити кави? Не можу повірити, що вже настала пора тижня Û_"
ham,"Добре, я надсилаю повідомлення b4, я залишаю свій дім."
ham,"Все ще на західному узбережжі... Хаїз... ÌÏ мені знадобиться вічність, щоб повернутися..."
ham,МММ ... Бля .... З Різдвом для мене
ham,гаразд Дякую за пораду. Насолоджуйтесь нічним прогулянком. Спробую виспатися...
ham,Часто оновлюйте статус у своїй книзі на обличчі :)
ham,Щойно побачив ваше повідомлення.it k da:)
ham,Ти щось їв?
ham,"Отже, що сказав банк про гроші?"
ham,Aiyar dun disturb u liao... Thk ti have lots 2 do aft your cupboard come...
ham,"Гей, вони не дивляться фільм сьогодні ввечері, тому я, ймовірно, піду додому раніше..."
ham,Яр лор... Як ти ні? Ви також використовували цей маршрут?
ham,2mro я не прийду в тренажерний зал machan. на добраніч
ham,"Не думайте, що вам потрібна жовта картка для поїздок у Великобританію. Запитайте когось, хто був раніше. Якщо ви зробите це просто &lt;#&gt; баксів"
ham,"Чи можете ви подивитись 4 на мене в da lib, я маю речі, які ще не закінчили."
ham,Звучить чудово! Зараз я йду спати. Доброї ночі!
spam,Не будь гнучким... b швидким і щасливим! Лише служба гей-чату із завантаженням фото за номером 08718730666 (10p/хв). 2 стоп наші текстові телефони 08712460324
ham,"Домашня прислуга є вбивцею, тому що чоловіка було вбито на &lt;#&gt; січня.. Оскільки державне свято, усі державні установи закриті, включно з поштою..зрозуміло?"
ham,Чому тобі нічого робити?
ham,Нічого ніколи не буде легко. Але не шукайте причини не ризикувати життям і коханням
ham,я хочу схопити твою гарну попу :)
ham,"У мене все до чаю. не знаю, який смак"
ham,Я йду 2 фруктовий сад зараз laready я досягти скоро. Ви досягаєте?
ham,"Шановний, я не заперечую твої слова, будь ласка"
ham,"Знаєш, мій старий Дом, про якого я розповідав тобі вчора? Його звати Роджер? Він зв’язався зі мною вчора ввечері і хоче, щоб я зустрівся з ним сьогодні о 14:00"
ham,ПОВЕРНІТЬСЯ ДО ТАМПИ ФФФУУУУУУ
ham,"2 святкуй мій день народження, а ще?"
ham,"З Різдвом і тебе, Енні!"
ham,"Будь ласка, скажіть мені, що у вас є деякі з тих спеціальних акцій, про які ви говорили"
ham,Я їх відправив. тобі подобається?
spam,"Urgent UR отримав безкоштовну поїздку до EuroDisinc Trav, Aco&Entry41 або £1000. Щоб подати запит, надішліть текстове повідомлення DIS на номер 87121 18+6*å£1,50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
ham,"Чудово, будьте там за хвилину"
ham,"І це проблема. Ти ходиш по «джуліанленду», не звертаючи уваги на те, що відбувається навколо тебе. Я постійно говорю одне й те саме, і воно то в одне вухо, то в інше — виходить, поки ти йдеш, роблячи все, що хочеш. Справа не в тому, що ти не знаєш, чому я засмучений, а в тому, що ти не слухаєш, коли я кажу тобі, ЩО мене засмутить. Потім ти хочеш бути здивованим, коли я злюся»."
ham,"Я тобі сказав, що все припиниться. Тільки не дозволяйте їй зневоднюватися."
ham,Або я думаю &lt;#&gt;  хв
ham,"я вдома Ард, який час ти досягнеш?"
ham,"Штурмове повідомлення: Ви підніміть телефон, скажіть \HELLO\"" Чи знаєте ви, яке справжнє значення HELLO?? . . . Це d ім'я дівчини..! . . . Так.. І ви знаєте, хто ця дівчина?? \""Маргарет, Привіт\"" Це d дівчина, і Grahmbell, який винайшов телефон... . . . . Мораль: можна отримати ім'я людини"
ham,"Якщо ви бажаєте мапквесту чи щось інше, знайдіть \usf dogwood drive\"""
ham,"Гаразд, чи варто мені просто планувати приходити сьогодні ввечері?"
ham,"Помри... Я випадково видалив електронне повідомлення, мабуть, 2 поклав в архів електронної SIM-карти. Хаїз... мені так сумно..."
spam,"Ласкаво просимо до UK-mobile-date, це БЕЗКОШТОВНЕ повідомлення, яке дає вам безкоштовні дзвінки на номер 08719839835. Майбутні повідомлення сплачуються за 150 пенсів щодня. Для скасування надішліть \go stop\"" на номер 89123"""
ham,"Це побажання тобі чудового дня. Моджі розповів мені про вашу пропозицію, і я, як завжди, втратив дар мови. Ви так легко пропонуєте піти на багато чого від мого імені, і це приголомшливо. Мій іспит наступної п'ятниці. Після цього я буду підтримувати зв'язок більше. вибач"
ham,"Ще раз дякую за вашу сьогоднішню відповідь. Коли прийде ваша віза? Ви все ще купуєте Gucci та сумки? У моєї сестри справи непрості, у дядька Джона також є свої рахунки, тому мені справді потрібно подумати про те, як заробити власні гроші. Пізніше ша."
ham,"Вибачте, що минулої ночі я зрадів, з моїм сусідом по кімнаті все серйозно, що ви збираєтеся сьогодні ввечері?"
ham,"Він сказав, що я гарно виглядаю з довгим волоссям. Але я думаю, що він стриже мене досить коротко."
ham,Ranjith cal drpd Deeraj and Deepak 5min hold
ham,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALK,AL WANNET ПОВЕСТИ ТОБІ ДЕТАЛІ ПІЗНІШЕ WENWECAN ПОЧАТКУВАТИСЯ ПРАВИЛЬНО X\"""""
ham,"Привіт, ти ще в спортзалі?"
ham,"Вона сказала: «Ви не проти, якщо я зайду на хвилинку в спальню?» ''''ОК'', у мене сексуальний настрій. Вона вийшла через 5 хвилин з тортом... Моя дружина,"
ham,"Тепер набагато краще, дякую, лол"
ham,"Нічого, смс тобі xy lor. Вибачте, хлопці, не кажуть вам особисто, але вони начебто знають вас. Тож ти хочеш 2 зустрітися з ними xy попросити мене 2 взяти тебе з собою 4 на нашу наступну зустріч."
ham,"Дай мені знати, коли я можу зайти та забрати, я вільний практично будь-коли після 1 усього цього семестру"
ham,Ва... ти такий ефективний... ну... дякую...
spam,3. Ви отримали свій мобільний вміст. Насолоджуйтесь
ham,"S, але не може заснути."
spam,Хочете відвертий СЕКС за 30 секунд? Телефонуйте 02073162414 зараз! Коштує 20 пенсів за хвилину
ham,Скоро зустрінемося з принцесою! Ttyl!
ham,"Я заберу вас приблизно о 17:15, щоб поїхати до Тонтона, якщо ви все ще хочете приїхати."
ham,"О :-) знають лише 4 зовнішні гравці, яким дозволено грати"
ham,Я нічого не знаю.
ham,Ерутупалам тхандіячу
ham,"Ви не можете спробувати новий винахід, щоб літати..Я не жартую.,"
ham,Ні..повно текстів пісень..
ham,"Як ви вважаєте, чи потрібно організувати транспорт, якщо ви не можете цього зробити, дякую"
ham,"Справжня любов і турбота ніколи не залишиться невизнаною. хоча хтось часто робить помилки, оцінюючи його. але вони однозначно розберуться одного разу, коли почнуть сумувати."
ham,Шопінг? Eh ger i toking abt syd leh... Ха-ха
ham,Що не зрозуміло.
ham,гарних * вихідних.
ham,"Miss call miss call khelate kintu opponenter miss call dhorte lage. Це правило. Перемагає той, хто має чудову якість прийому."
ham,"Зателефонуйте мені, коли буде можливість, &lt;3"
ham,Нова гра deus ex вийде на початку наступного року
ham,"Мій комп’ютер щойно зламав єдину важливу деталь, якої ми не маємо, тому що мої довбані сусіди по кімнаті ооооооооооооооооооооооооооооооооооооооооооооооооооо жажажадиваний важливий елемент &lt;#&gt; /7"
ham,"Моя подруга, вона навчається у Warwick, ми планували піти по магазинах і на концерт tmw, але він може бути скасований, не бачилися багато років, так, ми повинні колись зібратися!"
ham,"Можливо, максимум пару годин"
ham,"LOL .. *посміхається* .. Я не крихітка, але дякую, що думаєте про мене!"
ham,"Чоловіче, цей автобус такий повільний. Думаю, ти встигнеш раніше мене"
ham,"Сподіваюся, цей текст зустріне вас усмішкою. Якщо ні, то нехай цей текст дасть вам привід посміхнутися. Гарного дня"
ham,"Якщо ти прокинешся і думаєш, де я, я забув, що сьогодні потрібно подбати про щось для бабусі, це потрібно зробити до параду"
ham,добре
spam,"Найновіший MP3-плеєр Nokia Mobile або iPOD +å400 фунтів стерлінгів proze ГАРАНТОВАНО! Відповісти: WIN на 83355 зараз! Norcorp Ltd.å1,50£/Mtmsgrcvd18+"
spam,"СМС-СЕРВІСИ. для ваших текстових кредитів, будь ласка, перейдіть на www.comuk.net login= 3qxj9 скасуйте підписку за допомогою STOP, без додаткової плати. довідка 08702840625.COMUK. 220-CM2 9AE"
ham,Не поспішайте.
ham,Так яке рішення?
ham,Wot is up 2 then сука?
ham,"Дурно, це неможливо"
ham,"Вона сказала hr, що він хоче опублікувати повідомлення в Ченнаї:)тому що я тут працюю:)"
spam,Мобільний клуб: виберіть для свого мобільного будь-який із найякісніших товарів. 7cfca1a
ham,Коли ви їдете?
ham,"Він не бурчить, але мені сумно, бо... Хі... Купи тмр за обідом. Але ми все ще зустрічаємося о 4 обіді tmr a ні. Нева чути від них лей. ÌÏ у вас багато роботи?"
ham,Нічого не в змозі зробити.
ham,ÌÏ берете сьогодні лінійну алгебру?
ham,Ці вихідні чудові (привід не занадто багато прикрашати)
ham,"Вибач, я скучила за тобою, дитинко. Я пізно спав і виспався. Сподіваюся, тобі сподобався урок водіння, хлопчику. Я теж сумую за тобою ... *дражливий поцілунок*"
ham,Тепер проект pa. Після цього тільки я можу прийти.
spam,"Гроші, я виграв номер 946, що робити далі"
ham,"Звичайно, щоразу, коли ви показуєте хрена &gt;:("
ham,Це випадково побачив мого старого сусіда по кімнаті в кампусі. Він закінчив навчання
spam,"Вітаю! Ваші 2 мобільні відеофони 3G. телефонуйте 09061744553 зараз! відеочат із друзями, грати в java-ігри, Dload polyH music, noline rentl. bx420. ip4. 5 ми. 150 вечора"
ham,"Чоловікам завжди потрібна красива, розумна, турботлива, любляча, пристосована до співпраці дружина. Але закон дозволяє лише одну дружину..."
ham,"Це відстій. Отже, що ти запланував на День святого Валентина? Я твій валентин, чи не так?"
ham,"Щойно отримав частину Ноттінгема - 3 години 63 милі. Добре, що я так люблю свого чоловіка, але розвиваю швидкість лише 40 миль на годину. Привіт, хо"
ham,"Що думати ніхто чітко не говорить. Гаразд, покинь, не потрібно її просити. Я піду, прийде вона чи ні"
ham,"Привіт, доброго ранку.. Дякую, бажаю того ж.."
ham,ТИ ХОЧЕШ 2 ЗУСТРІТИСЯ 2MORRO
ham,"Насправді я вирішив, що дуже голодний, тому ще не пішов: V"
ham,Я відправив М_ свою частину..
ham,"Тому що я ходив по магазинах із дружиною Дарреном, просто зараз я зателефонував йому та запитав, який подарунок він хоче. Потім він почав вгадувати, ким я була, і нарешті вгадав Даррена Лора."
spam,"Я хочу трохи півня! Мій чоловік поїхав, мені потрібен справжній чоловік 2, щоб мене задовольнив. Надішліть ДРУЖИНІ текстове повідомлення на номер 89938, щоб виконати дії без рядків. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )"
ham,Зрозумійте. його втрата - мій прибуток :) так ти працюєш? Школа?
ham,ЯК ТИ? Я СКУЧИВ ЗА ВАМ! Я НЕ ВСТАВ 2 ДУЖЕ ТРОХИ НУЖНО ВІД СВЯТА ХОЧУ 2 GO BAK 2 КОЛЕДЖ! ХІБА ЦЕ СУМНО?xx
ham,"Привіт, мабуть, приїду додому * після наступних вихідних"
ham,"Але не забувай, що я люблю тебе... І я йду поруч з тобою. Спостерігає за вами і зберігає тепло вашого серця."
ham,"Хотілося б, щоб все було інакше. Мені цікаво, коли я зможу показати тобі, наскільки я тебе ціную. Будь ласка, продовжуйте швидкі прогулянки без наркотиків, не запитуючи мене, будь ласка, і знайдіть над чим посміятися. Я дуже тебе люблю."
ham,"Добре обидва наші дні. Отже, що ви готуєте на вечерю? Я запрошений?"
spam,"Нова послуга Gr8 - секс відеочат у прямому ефірі на вашому мобі - дивіться найсексуальніших і найбрудніших дівчат у прямому ефірі на своєму телефоні - 4 деталі надішліть horny на номер 89070, щоб скасувати, надішліть STOP на номер 89070"
ham,"У мене немає грошей 4, стів, друже! !"
ham,Я ПІЗНЯЮСЯ TELLMISS Я ЇДУ
